pracownik_w_projekcie_id|pracownik_id|projekt_id
7026|1523|1237
7027|8299|1237
7028|7161|1237
7029|6251|1238
7030|6242|1238
7031|5859|1238
7032|9350|1238
7033|7108|1238
7034|6702|1238
7035|4537|1239
7036|9977|1239
7037|8802|1240
7038|9576|1240
7039|6401|1240
7040|4326|1241
7041|1808|1241
7042|5417|1241
7043|2206|1241
7044|7670|1241
7045|9321|1241
7046|6688|1242
7047|5554|1242
7048|5125|1242
7049|8332|1242
7050|879|1243
7051|3669|1243
7052|5641|1243
7053|2059|1243
7054|5243|1244
7055|5371|1244
7056|3095|1244
7057|8951|1244
7058|7990|1244
7059|9548|1244
7060|2647|1244
7061|2140|1245
7062|4998|1245
7063|8240|1245
7064|2862|1245
7065|4481|1245
7066|9723|1245
7067|1107|1245
7068|8783|1246
7069|8565|1246
7070|4707|1246
7071|122|1246
7072|9579|1246
7073|7819|1247
7074|1031|1247
7075|3281|1248
7076|9003|1248
7077|1810|1248
7078|5896|1248
7079|691|1248
7080|1314|1248
7081|4040|1248
7082|97|1248
7083|2825|1249
7084|4282|1249
7085|2911|1249
7086|7112|1249
7087|1657|1249
7088|6663|1249
7089|3192|1249
7090|1182|1249
7091|435|1249
7092|780|1250
7093|8424|1250
7094|3977|1251
7095|3378|1251
7096|1786|1251
7097|9391|1251
7098|2229|1251
7099|361|1252
7100|8194|1252
7101|7099|1252
7102|7570|1252
7103|1127|1252
7104|3606|1253
7105|892|1253
7106|5625|1253
7107|3685|1254
7108|167|1254
7109|6461|1254
7110|9123|1255
7111|2886|1255
7112|5288|1255
7113|9304|1255
7114|2973|1255
7115|9159|1255
7116|3145|1255
7117|3993|1256
7118|9747|1256
7119|8815|1256
7120|7951|1256
7121|5107|1256
7122|5081|1256
7123|5790|1256
7124|6465|1257
7125|4633|1257
7126|8695|1257
7127|8973|1257
7128|5143|1258
7129|6347|1258
7130|1607|1258
7131|2227|1258
7132|4318|1258
7133|3515|1258
7134|6165|1258
7135|7444|1258
7136|3275|1259
7137|1198|1259
7138|4822|1259
7139|397|1259
7140|9784|1259
7141|9191|1259
7142|7496|1259
7143|5806|1259
7144|7944|1259
7145|672|1260
7146|9871|1260
7147|7439|1260
7148|648|1260
7149|6089|1260
7150|7200|1261
7151|5201|1261
7152|5217|1261
7153|5067|1261
7154|2502|1261
7155|1494|1262
7156|1585|1262
7157|1087|1262
7158|3668|1262
7159|3465|1263
7160|521|1263
7161|2944|1263
7162|9773|1263
7163|4037|1263
7164|5460|1263
7165|4974|1263
7166|1441|1263
7167|8302|1263
7168|9102|1263
7169|1532|1264
7170|1498|1264
7171|8368|1264
7172|1445|1264
7173|3520|1264
7174|4922|1264
7175|731|1264
7176|6757|1264
7177|2479|1264
7178|9855|1264
7179|5004|1265
7180|7452|1266
7181|9315|1266
7182|8995|1266
7183|4332|1266
7184|2085|1266
7185|5262|1266
7186|5875|1266
7187|1017|1266
7188|9307|1266
7189|4219|1266
7190|3536|1267
7191|10000|1267
7192|4259|1267
7193|5596|1267
7194|9155|1267
7195|3048|1267
7196|2242|1267
7197|7127|1267
7198|9617|1267
7199|7837|1268
7200|8588|1268
7201|7870|1268
7202|3613|1268
7203|5414|1268
7204|5203|1268
7205|3628|1269
7206|6858|1269
7207|354|1269
7208|5467|1269
7209|4410|1270
7210|6299|1270
7211|6216|1270
7212|1003|1271
7213|53|1271
7214|1749|1271
7215|7744|1271
7216|2076|1271
7217|1619|1271
7218|4754|1271
7219|193|1272
7220|577|1272
7221|9700|1272
7222|4509|1272
7223|1698|1272
7224|1717|1272
7225|6558|1272
7226|6283|1272
7227|5942|1272
7228|6250|1272
7229|9425|1273
7230|7666|1273
7231|1555|1273
7232|4708|1273
7233|5579|1273
7234|2248|1273
7235|9887|1274
7236|7139|1274
7237|1407|1274
7238|920|1274
7239|8864|1274
7240|8477|1275
7241|3665|1275
7242|2181|1275
7243|753|1275
7244|2043|1275
7245|8042|1275
7246|8310|1276
7247|1444|1276
7248|5402|1276
7249|6162|1276
7250|262|1276
7251|7292|1276
7252|8551|1276
7253|8099|1276
7254|8318|1277
7255|3742|1277
7256|5379|1277
7257|2280|1277
7258|7674|1277
7259|5517|1277
7260|3594|1277
7261|6804|1277
7262|6182|1277
7263|5416|1277
7264|173|1278
7265|4843|1278
7266|581|1279
7267|9660|1279
7268|7474|1279
7269|3123|1279
7270|4274|1279
7271|8648|1279
7272|8783|1279
7273|2201|1279
7274|4272|1279
7275|2899|1279
7276|5622|1280
7277|6547|1280
7278|2091|1280
7279|5960|1280
7280|233|1280
7281|7433|1280
7282|3262|1281
7283|7241|1281
7284|4736|1281
7285|2169|1281
7286|4134|1281
7287|6071|1281
7288|3642|1281
7289|3484|1281
7290|8112|1282
7291|6201|1282
7292|8815|1282
7293|1799|1282
7294|1134|1282
7295|3420|1282
7296|9504|1282
7297|3369|1282
7298|402|1282
7299|7753|1282
7300|4388|1283
7301|9025|1283
7302|6881|1283
7303|8994|1283
7304|3826|1283
7305|3943|1283
7306|4594|1283
7307|3629|1283
7308|5329|1283
7309|5544|1283
7310|4848|1284
7311|1841|1284
7312|1424|1284
7313|3478|1284
7314|141|1284
7315|913|1284
7316|2387|1285
7317|1048|1285
7318|6070|1285
7319|1435|1286
7320|6321|1286
7321|5132|1286
7322|6615|1286
7323|9730|1286
7324|5434|1286
7325|474|1287
7326|703|1287
7327|8379|1288
7328|2904|1288
7329|4120|1288
7330|1287|1288
7331|4416|1288
7332|7771|1288
7333|7761|1289
7334|6859|1289
7335|3194|1289
7336|511|1290
7337|8945|1290
7338|1371|1290
7339|5761|1290
7340|9148|1291
7341|6878|1291
7342|1546|1291
7343|2174|1291
7344|3944|1291
7345|4977|1291
7346|4377|1291
7347|5928|1291
7348|4285|1291
7349|235|1292
7350|2926|1292
7351|793|1292
7352|8600|1292
7353|6412|1292
7354|3034|1292
7355|5392|1292
7356|2466|1292
7357|2035|1293
7358|9834|1293
7359|6209|1293
7360|6142|1293
7361|7435|1293
7362|81|1294
7363|1770|1294
7364|1217|1295
7365|462|1295
7366|8850|1295
7367|5376|1295
7368|6067|1296
7369|8123|1296
7370|6143|1296
7371|9383|1296
7372|1535|1296
7373|8753|1297
7374|9969|1298
7375|2192|1298
7376|538|1298
7377|7419|1299
7378|8902|1299
7379|2014|1299
7380|6233|1299
7381|7947|1299
7382|8907|1299
7383|4225|1299
7384|7333|1299
7385|5600|1300
7386|9202|1301
7387|5844|1301
7388|1090|1301
7389|9329|1302
7390|2077|1302
7391|7692|1302
7392|6922|1302
7393|1697|1302
7394|3833|1303
7395|9901|1303
7396|9555|1303
7397|8973|1303
7398|1993|1303
7399|5561|1303
7400|6245|1303
7401|5565|1304
7402|7933|1304
7403|262|1304
7404|9615|1304
7405|2725|1304
7406|5079|1304
7407|4305|1304
7408|4038|1304
7409|2100|1304
7410|5895|1304
7411|9194|1305
7412|4823|1305
7413|1423|1306
7414|6231|1306
7415|5869|1306
7416|1875|1306
7417|1782|1306
7418|4761|1306
7419|4700|1307
7420|1688|1307
7421|9823|1307
7422|9104|1307
7423|3585|1307
7424|1134|1307
7425|4976|1308
7426|1137|1308
7427|4054|1308
7428|1184|1308
7429|1825|1308
7430|2521|1308
7431|6714|1308
7432|5086|1308
7433|7824|1308
7434|5096|1309
7435|4864|1309
7436|6763|1309
7437|9505|1309
7438|9456|1309
7439|4125|1309
7440|910|1309
7441|5875|1309
7442|2395|1310
7443|4411|1310
7444|3496|1310
7445|2478|1310
7446|1518|1310
7447|6868|1310
7448|8049|1310
7449|3627|1310
7450|7380|1311
7451|8301|1311
7452|4271|1311
7453|7226|1311
7454|7399|1311
7455|8866|1312
7456|5347|1312
7457|8625|1312
7458|3645|1312
7459|3332|1312
7460|4863|1312
7461|9223|1312
7462|3838|1312
7463|8078|1313
7464|825|1314
7465|8895|1314
7466|4157|1314
7467|3734|1315
7468|5556|1315
7469|9989|1315
7470|208|1315
7471|1365|1315
7472|2104|1316
7473|5211|1316
7474|9643|1316
7475|5242|1316
7476|139|1316
7477|8283|1316
7478|8433|1316
7479|2097|1317
7480|6213|1317
7481|7036|1318
7482|9195|1318
7483|4167|1318
7484|8930|1318
7485|9325|1318
7486|4828|1318
7487|971|1318
7488|3140|1318
7489|9617|1319
7490|1921|1319
7491|9663|1320
7492|7255|1320
7493|7500|1321
7494|5623|1321
7495|9228|1321
7496|56|1321
7497|4387|1321
7498|2544|1321
7499|8704|1321
7500|3294|1321
7501|7594|1321
7502|2769|1321
7503|7438|1322
7504|8337|1322
7505|9287|1322
7506|5046|1323
7507|2125|1323
7508|6253|1323
7509|6112|1323
7510|3158|1323
7511|4299|1324
7512|6347|1324
7513|7285|1324
7514|1328|1324
7515|9047|1325
7516|8125|1325
7517|6204|1326
7518|5036|1326
7519|1784|1326
7520|5576|1326
7521|6214|1326
7522|1507|1326
7523|8795|1327
7524|825|1327
7525|9343|1327
7526|142|1327
7527|9014|1327
7528|2746|1327
7529|7104|1327
7530|7526|1328
7531|2344|1328
7532|6638|1328
7533|9737|1328
7534|4819|1328
7535|412|1328
7536|6464|1328
7537|7212|1328
7538|5873|1328
7539|715|1329
7540|1113|1329
7541|1825|1329
7542|5503|1329
7543|7546|1329
7544|4698|1329
7545|9821|1330
7546|3707|1330
7547|9042|1330
7548|1928|1330
7549|9200|1331
7550|3430|1331
7551|9374|1331
7552|6768|1331
7553|7960|1331
7554|855|1332
7555|2682|1333
7556|7690|1333
7557|9362|1333
7558|7291|1333
7559|4637|1334
7560|8680|1335
7561|3504|1335
7562|9250|1335
7563|2958|1335
7564|5481|1335
7565|6560|1335
7566|5878|1335
7567|8380|1335
7568|499|1335
7569|4047|1336
7570|4926|1336
7571|9182|1336
7572|1246|1336
7573|5374|1337
7574|8305|1338
7575|2272|1338
7576|2955|1338
7577|8218|1338
7578|5233|1338
7579|8173|1338
7580|9205|1338
7581|6861|1338
7582|8055|1338
7583|4785|1339
7584|9097|1339
7585|9855|1340
7586|89|1340
7587|1897|1340
7588|1662|1340
7589|1426|1341
7590|3950|1342
7591|5164|1342
7592|6714|1343
7593|1233|1343
7594|3118|1343
7595|7334|1343
7596|3982|1343
7597|3532|1343
7598|4679|1343
7599|4835|1344
7600|9547|1344
7601|9076|1344
7602|2513|1344
7603|6231|1344
7604|3031|1345
7605|3144|1345
7606|8440|1345
7607|2763|1345
7608|3609|1345
7609|7475|1345
7610|3720|1346
7611|6711|1346
7612|2785|1346
7613|530|1346
7614|5612|1346
7615|612|1346
7616|9019|1347
7617|6848|1347
7618|4630|1347
7619|3663|1347
7620|7840|1347
7621|1818|1347
7622|9244|1348
7623|8849|1349
7624|211|1350
7625|3699|1350
7626|3518|1351
7627|2728|1351
7628|8733|1352
7629|7156|1352
7630|5180|1352
7631|1294|1352
7632|9458|1352
7633|9228|1353
7634|3702|1353
7635|6914|1353
7636|3588|1354
7637|8004|1354
7638|5972|1355
7639|1843|1355
7640|7123|1356
7641|7657|1356
7642|7052|1356
7643|3925|1357
7644|3606|1357
7645|8314|1357
7646|4102|1357
7647|6456|1357
7648|5495|1357
7649|2292|1357
7650|9673|1357
7651|226|1357
7652|2979|1358
7653|504|1359
7654|1645|1359
7655|4080|1359
7656|1767|1359
7657|5457|1359
7658|7037|1359
7659|248|1360
7660|4112|1360
7661|1241|1361
7662|8785|1361
7663|5695|1361
7664|2617|1361
7665|4233|1361
7666|2041|1362
7667|2986|1362
7668|4718|1362
7669|8179|1362
7670|6446|1362
7671|2848|1362
7672|931|1363
7673|5760|1363
7674|5683|1363
7675|7460|1363
7676|3184|1363
7677|896|1363
7678|393|1364
7679|5223|1364
7680|6662|1364
7681|8703|1364
7682|5401|1364
7683|4446|1365
7684|5791|1365
7685|9987|1365
7686|7639|1365
7687|4183|1365
7688|8393|1365
7689|7674|1365
7690|1949|1365
7691|5207|1365
7692|4140|1366
7693|7410|1366
7694|2266|1366
7695|8433|1367
7696|4061|1367
7697|1430|1367
7698|5723|1367
7699|8596|1367
7700|2537|1367
7701|125|1367
7702|3967|1368
7703|2754|1369
7704|4635|1369
7705|1353|1370
7706|2288|1370
7707|3612|1370
7708|2466|1370
7709|6564|1370
7710|3452|1370
7711|9785|1370
7712|36|1370
7713|7814|1370
7714|9397|1370
7715|2757|1371
7716|8112|1371
7717|1445|1371
7718|3779|1371
7719|4002|1371
7720|7030|1372
7721|2118|1372
7722|1774|1372
7723|2606|1372
7724|6151|1372
7725|8274|1372
7726|8743|1372
7727|1962|1372
7728|3668|1372
7729|2739|1373
7730|139|1373
7731|4368|1373
7732|3683|1373
7733|1928|1373
7734|6893|1373
7735|7581|1373
7736|9064|1373
7737|4400|1373
7738|9509|1374
7739|3928|1374
7740|257|1374
7741|8066|1374
7742|315|1375
7743|3656|1375
7744|7977|1375
7745|7676|1375
7746|4200|1375
7747|4444|1375
7748|3502|1375
7749|6650|1376
7750|4247|1376
7751|7455|1376
7752|9559|1376
7753|1854|1376
7754|8645|1376
7755|652|1376
7756|814|1377
7757|5850|1378
7758|7300|1379
7759|1894|1379
7760|4590|1379
7761|2495|1379
7762|8305|1379
7763|4193|1379
7764|8149|1379
7765|9594|1379
7766|1113|1380
7767|5537|1380
7768|1158|1380
7769|4626|1380
7770|9966|1381
7771|2299|1381
7772|3831|1381
7773|7060|1382
7774|3038|1382
7775|6007|1382
7776|8281|1383
7777|994|1383
7778|5445|1383
7779|6202|1383
7780|3445|1383
7781|6308|1383
7782|4433|1383
7783|4098|1383
7784|9805|1383
7785|4988|1383
7786|5990|1384
7787|77|1384
7788|3507|1384
7789|4479|1384
7790|9062|1385
7791|1452|1385
7792|7847|1385
7793|2423|1385
7794|43|1385
7795|2483|1385
7796|9609|1385
7797|8192|1385
7798|6824|1385
7799|2039|1386
7800|5442|1386
7801|3457|1386
7802|6958|1386
7803|3734|1387
7804|4511|1387
7805|1234|1387
7806|9261|1387
7807|7391|1388
7808|9209|1388
7809|3120|1388
7810|4811|1388
7811|2088|1388
7812|2774|1388
7813|931|1388
7814|1216|1389
7815|9058|1389
7816|8024|1390
7817|1037|1390
7818|9494|1391
7819|3389|1391
7820|5494|1391
7821|6990|1392
7822|4360|1392
7823|1650|1392
7824|4946|1392
7825|3038|1392
7826|1331|1392
7827|9748|1392
7828|6351|1392
7829|6128|1392
7830|3435|1392
7831|2446|1393
7832|5982|1393
7833|2319|1394
7834|1578|1394
7835|2431|1394
7836|4710|1394
7837|9025|1394
7838|9538|1394
7839|4076|1394
7840|1068|1394
7841|8484|1394
7842|1152|1395
7843|5170|1395
7844|7518|1395
7845|8937|1395
7846|3358|1395
7847|5134|1395
7848|403|1395
7849|6634|1395
7850|6925|1395
7851|5536|1396
7852|5749|1396
7853|3327|1396
7854|6912|1396
7855|6743|1396
7856|2679|1396
7857|4812|1397
7858|627|1398
7859|9364|1399
7860|608|1400
7861|2883|1400
7862|2939|1400
7863|4547|1400
7864|5878|1400
7865|4612|1400
7866|211|1400
7867|1403|1400
7868|9855|1400
7869|7674|1401
7870|8175|1401
7871|4141|1401
7872|4835|1401
7873|471|1401
7874|6920|1402
7875|2056|1403
7876|9461|1404
7877|887|1404
7878|7467|1404
7879|6930|1404
7880|850|1404
7881|635|1405
7882|6586|1405
7883|1776|1406
7884|3750|1406
7885|8369|1406
7886|854|1407
7887|4419|1407
7888|1780|1407
7889|7724|1407
7890|8156|1408
7891|3521|1409
7892|6519|1409
7893|4905|1409
7894|5007|1409
7895|2637|1409
7896|1363|1409
7897|5759|1409
7898|4465|1409
7899|3035|1409
7900|3154|1410
7901|7079|1410
7902|2453|1410
7903|2752|1410
7904|4106|1410
7905|3490|1410
7906|8294|1411
7907|5270|1411
7908|7383|1411
7909|5536|1411
7910|5702|1412
7911|8081|1412
7912|4708|1412
7913|9567|1412
7914|5249|1412
7915|8718|1412
7916|868|1412
7917|1582|1412
7918|858|1413
7919|7720|1414
7920|9293|1415
7921|4458|1415
7922|9288|1415
7923|5503|1415
7924|3882|1415
7925|4874|1416
7926|5939|1416
7927|6277|1417
7928|274|1417
7929|1724|1418
7930|9698|1418
7931|23|1418
7932|751|1419
7933|4292|1419
7934|6647|1419
7935|2480|1419
7936|2292|1419
7937|9002|1419
7938|6605|1420
7939|3512|1420
7940|5681|1420
7941|5646|1421
7942|8339|1421
7943|7670|1421
7944|8641|1421
7945|5470|1421
7946|4240|1421
7947|253|1421
7948|9092|1422
7949|9440|1422
7950|8282|1422
7951|4763|1422
7952|1180|1422
7953|9401|1422
7954|4410|1422
7955|5241|1422
7956|1177|1422
7957|121|1422
7958|1359|1423
7959|4121|1423
7960|7926|1423
7961|5358|1423
7962|2346|1423
7963|8776|1423
7964|5820|1423
7965|4563|1423
7966|8112|1423
7967|2220|1424
7968|3380|1424
7969|8481|1424
7970|5089|1424
7971|8882|1424
7972|4254|1425
7973|1630|1425
7974|8522|1425
7975|2249|1425
7976|5434|1425
7977|7422|1425
7978|5568|1425
7979|5943|1426
7980|2683|1426
7981|2953|1426
7982|6027|1426
7983|4889|1427
7984|1410|1427
7985|2441|1427
7986|1413|1427
7987|4116|1428
7988|1101|1428
7989|9482|1428
7990|6256|1428
7991|8092|1428
7992|5760|1428
7993|5732|1428
7994|9401|1428
7995|9829|1428
7996|9913|1428
7997|9658|1429
7998|9703|1429
7999|9398|1429
8000|2211|1429
8001|8254|1429
8002|9190|1429
8003|282|1429
8004|2616|1429
8005|6261|1429
8006|5580|1429
8007|2620|1430
8008|3706|1430
8009|2428|1430
8010|5189|1430
8011|7501|1430
8012|7432|1430
8013|4600|1430
8014|8862|1430
8015|2589|1430
8016|2051|1430
8017|7377|1431
8018|5347|1432
8019|481|1432
8020|3161|1432
8021|4121|1432
8022|8544|1432
8023|997|1432
8024|5400|1433
8025|9114|1433
8026|3932|1433
8027|6933|1433
8028|7388|1433
8029|4106|1433
8030|1642|1434
8031|9027|1434
8032|6544|1434
8033|2158|1434
8034|9045|1434
8035|9866|1434
8036|3932|1434
8037|6110|1435
8038|963|1435
8039|5119|1436
8040|5353|1436
8041|8838|1436
8042|871|1436
8043|9307|1436
8044|7512|1437
8045|306|1438
8046|29|1438
8047|9216|1438
8048|7160|1438
8049|2342|1438
8050|2164|1438
8051|6793|1438
8052|8822|1438
8053|1331|1438
8054|3994|1439
8055|8144|1439
8056|1423|1439
8057|2458|1439
8058|1128|1440
8059|6360|1440
8060|2385|1440
8061|1310|1440
8062|2219|1440
8063|623|1441
8064|9118|1441
8065|5547|1442
8066|1240|1443
8067|6767|1443
8068|325|1443
8069|4000|1444
8070|2777|1444
8071|6309|1444
8072|332|1444
8073|3148|1444
8074|9065|1444
8075|2648|1444
8076|6301|1444
8077|7229|1444
8078|4574|1445
8079|9757|1446
8080|6993|1446
8081|3820|1446
8082|8776|1447
8083|4282|1448
8084|4561|1448
8085|3867|1448
8086|4738|1448
8087|1167|1448
8088|1888|1448
8089|3783|1449
8090|7759|1449
8091|7502|1449
8092|1094|1450
8093|22|1450
8094|9805|1450
8095|4595|1450
8096|8209|1450
8097|6056|1450
8098|8207|1451
8099|2950|1451
8100|5891|1451
8101|7767|1451
8102|6772|1451
8103|4649|1452
8104|6951|1452
8105|2347|1452
8106|9181|1452
8107|4707|1452
8108|5945|1453
8109|6650|1453
8110|5248|1453
8111|9885|1453
8112|4375|1453
8113|7745|1454
8114|1595|1454
8115|6597|1454
8116|3155|1454
8117|368|1454
8118|9482|1455
8119|3673|1455
8120|2866|1456
8121|321|1456
8122|371|1456
8123|2442|1456
8124|4840|1456
8125|9492|1456
8126|7739|1456
8127|801|1457
8128|4085|1457
8129|4705|1457
8130|1813|1457
8131|3294|1457
8132|915|1457
8133|943|1457
8134|9932|1457
8135|3224|1458
8136|8825|1458
8137|7977|1458
8138|7450|1458
8139|1979|1458
8140|5974|1458
8141|4667|1458
8142|6979|1458
8143|4549|1458
8144|64|1458
8145|7632|1459
8146|5971|1459
8147|2452|1459
8148|9846|1459
8149|541|1459
8150|8305|1459
8151|7362|1459
8152|6970|1459
8153|3551|1460
8154|8135|1460
8155|8608|1460
8156|4757|1460
8157|3918|1460
8158|9008|1460
8159|1516|1460
8160|5514|1461
8161|3507|1461
8162|7553|1461
8163|5928|1461
8164|8756|1462
8165|6544|1462
8166|1540|1462
8167|3471|1462
8168|7695|1462
8169|6442|1462
8170|2350|1462
8171|6697|1462
8172|8047|1462
8173|3073|1463
8174|4246|1463
8175|6085|1463
8176|8512|1463
8177|9184|1463
8178|9003|1463
8179|8004|1463
8180|118|1464
8181|1367|1464
8182|4219|1464
8183|3495|1464
8184|4444|1464
8185|9105|1464
8186|7510|1464
8187|4097|1465
8188|2139|1465
8189|4575|1465
8190|4118|1465
8191|3956|1466
8192|3769|1466
8193|1715|1466
8194|600|1466
8195|3913|1466
8196|3196|1466
8197|1070|1466
8198|9281|1466
8199|7716|1467
8200|3592|1467
8201|1492|1467
8202|697|1467
8203|9645|1467
8204|4510|1468
8205|5884|1468
8206|3536|1468
8207|7944|1468
8208|1080|1468
8209|4529|1468
8210|3862|1469
8211|3178|1470
8212|152|1470
8213|7733|1470
8214|552|1470
8215|2519|1470
8216|4495|1470
8217|2127|1470
8218|4754|1471
8219|9466|1471
8220|3548|1471
8221|3860|1471
8222|5254|1471
8223|6823|1471
8224|3900|1471
8225|8352|1471
8226|6007|1472
8227|1008|1472
8228|6133|1472
8229|9886|1472
8230|813|1473
8231|2309|1473
8232|9690|1473
8233|1063|1473
8234|3317|1473
8235|5329|1473
8236|5572|1473
8237|9057|1474
8238|3832|1474
8239|210|1474
8240|7759|1474
8241|5419|1474
8242|7000|1474
8243|3665|1474
8244|3973|1474
8245|1847|1474
8246|4132|1475
8247|6717|1475
8248|1668|1476
8249|4141|1476
8250|4494|1476
8251|6722|1476
8252|9997|1476
8253|5965|1476
8254|2008|1476
8255|63|1476
8256|6755|1477
8257|6007|1477
8258|4855|1478
8259|5257|1478
8260|7252|1478
8261|6960|1478
8262|3600|1478
8263|2893|1478
8264|1854|1478
8265|7612|1478
8266|4770|1478
8267|4104|1478
8268|3011|1479
8269|165|1479
8270|9144|1479
8271|3486|1479
8272|2889|1479
8273|6304|1479
8274|1235|1479
8275|6048|1479
8276|2882|1479
8277|9760|1480
8278|9259|1480
8279|9208|1480
8280|1357|1480
8281|7948|1480
8282|23|1480
8283|6439|1480
8284|7746|1480
8285|5260|1480
8286|9737|1480
8287|1615|1481
8288|4718|1481
8289|2336|1481
8290|5631|1481
8291|10000|1481
8292|6242|1482
8293|5428|1482
8294|6489|1482
8295|1773|1482
8296|4527|1482
8297|3252|1483
8298|7133|1483
8299|465|1483
8300|3001|1483
8301|7538|1483
8302|4884|1483
8303|2608|1483
8304|3223|1483
8305|5319|1484
8306|4487|1484
8307|7227|1484
8308|8359|1484
8309|9088|1484
8310|4328|1484
8311|988|1484
8312|6680|1484
8313|7596|1484
8314|1367|1484
8315|7410|1485
8316|8349|1485
8317|9573|1486
8318|8328|1486
8319|3870|1486
8320|2565|1486
8321|3213|1486
8322|9052|1486
8323|9452|1486
8324|9833|1486
8325|8675|1486
8326|8163|1486
8327|2137|1487
8328|519|1487
8329|6005|1487
8330|8155|1487
8331|5950|1487
8332|1065|1487
8333|9556|1488
8334|3799|1488
8335|8966|1488
8336|262|1488
8337|2747|1488
8338|2468|1488
8339|824|1488
8340|3508|1488
8341|3046|1488
8342|8626|1488
8343|1279|1489
8344|1526|1489
8345|4246|1489
8346|5791|1489
8347|1540|1489
8348|4342|1489
8349|2852|1489
8350|54|1489
8351|264|1489
8352|2535|1490
8353|7142|1490
8354|9063|1490
8355|8273|1490
8356|468|1491
8357|7148|1491
8358|8717|1491
8359|3848|1491
8360|6438|1491
8361|8605|1491
8362|5704|1491
8363|5166|1491
8364|9325|1491
8365|9896|1491
8366|6503|1492
8367|2900|1492
8368|8841|1492
8369|3025|1492
8370|5030|1492
8371|5088|1492
8372|4094|1492
8373|7956|1492
8374|5536|1493
8375|6873|1493
8376|1773|1493
8377|8985|1493
8378|6768|1493
8379|6105|1493
8380|6134|1493
8381|1408|1494
8382|5673|1495
8383|298|1495
8384|2671|1495
8385|4612|1495
8386|7088|1495
8387|5481|1495
8388|4380|1495
8389|666|1496
8390|7109|1496
8391|6481|1496
8392|9438|1496
8393|6463|1496
8394|7331|1496
8395|2224|1496
8396|8886|1496
8397|9829|1496
8398|38|1496
8399|806|1497
8400|887|1497
8401|2569|1497
8402|722|1497
8403|5108|1497
8404|9307|1497
8405|7105|1497
8406|2722|1497
8407|5389|1498
8408|3530|1499
8409|7080|1499
8410|6269|1500
8411|227|1500
8412|7655|1500
8413|7728|1500
8414|4165|1500
8415|8087|1500
8416|1957|1500
8417|7633|1500
8418|1950|1500
8419|9144|1500
8420|3290|1501
8421|8243|1501
8422|4774|1501
8423|8633|1502
8424|3398|1502
8425|2193|1502
8426|968|1502
8427|4636|1502
8428|4676|1502
8429|7308|1502
8430|6282|1502
8431|2250|1503
8432|8770|1503
8433|7595|1503
8434|9793|1504
8435|324|1504
8436|7408|1504
8437|4456|1504
8438|1781|1504
8439|4189|1504
8440|7700|1504
8441|9505|1504
8442|275|1505
8443|7898|1505
8444|3570|1506
8445|8793|1506
8446|8165|1506
8447|8813|1506
8448|5333|1506
8449|1198|1506
8450|4264|1506
8451|4120|1506
8452|9310|1506
8453|7467|1506
8454|8724|1507
8455|1317|1507
8456|2347|1507
8457|3543|1507
8458|7428|1507
8459|7714|1507
8460|7007|1508
8461|5600|1508
8462|3087|1508
8463|1436|1508
8464|2983|1508
8465|7267|1508
8466|1652|1509
8467|2979|1509
8468|2020|1509
8469|2038|1509
8470|4774|1509
8471|2313|1509
8472|5941|1510
8473|2403|1510
8474|249|1510
8475|6317|1510
8476|4422|1510
8477|7799|1510
8478|7734|1510
8479|8468|1511
8480|9275|1512
8481|7965|1512
8482|8107|1512
8483|4759|1512
8484|3992|1512
8485|1612|1512
8486|2102|1513
8487|475|1513
8488|4061|1513
8489|5936|1513
8490|1338|1513
8491|6765|1513
8492|2705|1513
8493|3527|1513
8494|1880|1513
8495|9012|1514
8496|6323|1515
8497|1139|1515
8498|6767|1515
8499|9106|1515
8500|2593|1515
8501|4991|1516
8502|6825|1516
8503|6771|1516
8504|2141|1517
8505|3143|1517
8506|6736|1517
8507|2018|1517
8508|1542|1517
8509|7483|1518
8510|2233|1519
8511|7067|1519
8512|8813|1519
8513|801|1519
8514|716|1519
8515|1350|1519
8516|9752|1519
8517|832|1519
8518|9977|1519
8519|9449|1519
8520|9837|1520
8521|4781|1520
8522|6265|1520
8523|8833|1520
8524|7682|1520
8525|4039|1521
8526|1315|1522
8527|5006|1522
8528|8516|1522
8529|531|1522
8530|3173|1522
8531|1663|1523
8532|9898|1523
8533|3184|1524
8534|3725|1524
8535|3590|1525
8536|7308|1525
8537|1955|1525
8538|5892|1525
8539|587|1525
8540|4690|1525
8541|2751|1525
8542|495|1526
8543|3478|1526
8544|6873|1526
8545|8288|1526
8546|9780|1526
8547|9774|1527
8548|8071|1527
8549|8165|1527
8550|8840|1527
8551|8685|1527
8552|2855|1527
8553|6501|1527
8554|9482|1528
8555|7942|1528
8556|344|1528
8557|82|1528
8558|7196|1528
8559|9021|1528
8560|9804|1528
8561|2569|1528
8562|1717|1528
8563|2810|1529
8564|1446|1529
8565|6510|1529
8566|8780|1530
8567|2545|1530
8568|3612|1530
8569|4192|1530
8570|9849|1530
8571|9719|1530
8572|1691|1531
8573|115|1531
8574|4763|1531
8575|2805|1532
8576|4880|1533
8577|9271|1533
8578|6531|1533
8579|1019|1533
8580|4998|1534
8581|6186|1534
8582|8476|1534
8583|6769|1534
8584|9628|1534
8585|4545|1535
8586|1816|1536
8587|6143|1536
8588|5842|1536
8589|5345|1536
8590|4732|1537
8591|8379|1537
8592|289|1537
8593|1409|1537
